event_date,device_category,operating_system,event_name,page_location,page_referrer,firebase_screen,firebase_previous_screen,sn,sr,app_version,event_count,user_pseudo_id_count
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.509890,,HK.SR2.Overview.509890,sr2opening,7.11.0,1,1
2026-09-13,mobile,iOS,or_deeplink_get_poi,,,HK.SR2.Overview.901518,,,,7.12.0,2,1
2026-09-13,mobile,iOS,or_sr2_reel_media,,,HK.SR2.photo.all.884089,,hk.SR2.photo.all.884089,,7.15.0,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.photo.680832,,HK.SR2.photo.680832,sr2PhotoTab,7.9.1,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.photo.decor.1145964,,HK.SR2.photo.decor.1145964,sr2PhotoTab,7.9.5,1,1
2026-09-13,mobile,iOS,or_poi_doorPhoto,,,HK.SR2.Overview.620837,,HK.SR2.Overview.620837,Others,7.17.2,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.624043,,HK.SR2.Overview.624043,,7.16.1,1,1
2026-09-13,mobile,iOS,or_coupon_getdetails,,,HK.SR2.Overview.701032,,HK.SR2.Overview.701032,sr2OV,7.10.3,1,1
2026-09-13,mobile,iOS,or_tm_succeed,,,HK.TM.booking.466406,,HK.TM.booking.466406,,7.11.0,1,1
2026-09-13,mobile,iOS,user_photo_info,,,HK.SR2.Reel.photo.27970477,,HK.SR2.Reel.photo.27970477,Reel,7.10.3,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.779174,,HK.SR2.Overview.779174,,7.9.0,3,1
2026-09-13,mobile,iOS,or_coupon_getdetails,,,HK.SR2.Overview.479120,,HK.SR2.Overview.479120,sr2OV,7.15.0,1,1
2026-09-13,mobile,iOS,or_search_get_poi,,,HK.QckSearch.SR1.17,,,sr1,7.4.4,1,1
2026-09-13,mobile,iOS,user_screenCap,,,HK.SR2.Overview.1754,,,,7.10.3,1,1
2026-09-13,mobile,iOS,or_search_get_poi,,,HK.SR1.Reel.photo.9721525,,,sr1,7.10.3,1,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.802600,,,sr2opening,7.3.1,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.photo.decor.653230,,HK.SR2.photo.decor.653230,sr2PhotoTab,7.6.1,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.776616,,HK.SR2.Overview.776616,,7.9.5,1,1
2026-09-13,mobile,Android,user_myor,,,HK.Me,,HK.Me,btmBar,7.6.0,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.758127,,HK.SR2.Overview.758127,,7.12.0,1,1
2026-09-13,mobile,iOS,user_share_poi,,,HK.SR2.Overview.873721,,,sr2sharepop,7.12.3,1,1
2026-09-13,mobile,iOS,or_takeaway_order,,,HK.Takeaway.order.625510,,,menu,7.1.0,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.618146,,HK.SR2.Overview.618146,sr2photo,7.10.3,1,1
2026-09-13,mobile,iOS,or_changelocation,,,CN.Home.Explore.1,,,Index,7.14.4,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.999408,,HK.SR2.Overview.999408,sr2photo,7.10.0,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.168911,,HK.SR2.Overview.168911,,7.17.2,1,1
2026-09-13,mobile,iOS,or_selforder_order,,,HK.SR2.Overview.718205,,HK.SR2.Overview.718205,sr2Tab,7.6.3,1,1
2026-09-13,mobile,iOS,or_poi_get_photos_video,,,HK.SR2.photo.food.892036,,HK.SR2.photo.food.892036,sr2PhotoTab,7.12.1,1,1
2026-09-13,mobile,Android,user_media_fullscreen,,,HK.Sr2.Reel.photo.25685429,,HK.Sr2.Reel.photo.25685429,,7.14.2,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.QckSearch.SR1.1,,HK.QckSearch.SR1.1,,7.9.5,30,16
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.photo.760592,,,sr2PhotoTab,7.3.1,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.photo.decor.760072,,HK.SR2.photo.decor.760072,sr2PhotoTab,7.9.2,1,1
2026-09-13,mobile,iOS,or_sr2_reel_media,,,HK.SR2.Reel.media.53004,,HK.SR2.Reel.media.53004,official,7.11.0,1,1
2026-09-13,mobile,iOS,or_myor_bkmPOI,,,HK.Explore.1,,HK.Explore.1,btmBar,7.11.1,8,3
2026-09-13,mobile,iOS,or_selforder_order,,,HK.SR2.Overview.600121,,,sr2Tab,7.3.2,1,1
2026-09-13,mobile,iOS,or_poi_phone,,,HK.SR2.Overview.797706,,,sr2basic,7.13.2,1,1
2026-09-13,mobile,iOS,or_poi_review_back,,,HK.SR2.review.885807,,HK.SR2.review.885807,,7.6.2,1,1
2026-09-13,mobile,iOS,or_poi_review_back,,,HK.SR2.review.506166,,HK.SR2.review.506166,,7.6.1,1,1
2026-09-13,mobile,iOS,or_poi_get_photos_video,,,HK.SR2.Overview.861626,,HK.SR2.Overview.861626,sr2PhotoTab,7.16.0,1,1
2026-09-13,mobile,iOS,or_poi_doorPhoto,,,HK.SR2.Overview.1017744,,HK.SR2.Overview.1017744,Others,7.4.2,1,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.63,,HK.SR2.Overview.63,sr2MoreInfo,7.14.3,1,1
2026-09-13,mobile,iOS,or_deeplink_get_poi,,,HK.SR2.Overview.798030,,,,7.9.5,1,1
2026-09-13,mobile,iOS,or_poi_popularDish,,,HK.SR2.Reel.photo.28460598,,HK.SR2.photo.menu.7601,sr2PhotoTab,7.12.1,1,1
2026-09-13,mobile,iOS,or_takeaway_order,,,HK.Takeaway.order.450163,,HK.Takeaway.order.450163,sr2Tab,7.9.0,2,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.774786,,HK.SR2.Overview.774786,sr2opening,7.14.2,1,1
2026-09-13,mobile,iOS,or_search_all,,,HK.Search.SR1.4,,HK.Search.SR1.4,OfferSR1,7.17.2,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.1142590,,HK.SR2.Overview.1142590,,7.15.0,1,1
2026-09-13,mobile,iOS,or_explore_reel_media,,,HK.Home,,hk.Home.Explore.1,,7.11.0,1,1
2026-09-13,mobile,iOS,or_explore_reel,,,HK.SR2.Menu.14730,,HK.SR2.Menu.14730,sr2,7.4.4,10,1
2026-09-13,mobile,iOS,search_filter_Promotion,,,HK.SR2.Overview.449104,,HK.SR2.Overview.449104,,7.9.6,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.1000131,,HK.SR2.Overview.1000131,sr2photo,7.10.2,1,1
2026-09-13,mobile,Android,or_search_quick,,,.QckSearch.SR1.2,,,,5.9.12,1,1
2026-09-13,mobile,iOS,myor_search_bkmPOI,,,HK.login,,,,7.3.5,1,1
2026-09-13,mobile,iOS,view_overview_Promotion,,,HK.SR2.Overview.845241,,,,7.6.5,1,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.739527,,HK.SR2.Overview.739527,sr2MoreInfo,7.16.1,1,1
2026-09-13,mobile,iOS,or_selforder_order,,,HK.SR2.Overview.92715,,HK.SR2.Overview.92715,sr2Tab,7.17.1,1,1
2026-09-13,mobile,iOS,or_search_offer,,,HK.Offer.SR1.32,,HK.Offer.SR1.32,sr1,7.14.0,1,1
2026-09-13,mobile,iOS,or_search_offer,,,HK.QckSearch.SR1.4,,HK.QckSearch.SR1.4,sr1,7.6.2,1,1
2026-09-13,mobile,Android,or_takeaway_order,,,HK.SR2.overview.757129,,,sr2Tab,6.1.2,1,1
2026-09-13,mobile,iOS,or_coupon_getdetails,,,HK.TM.booking.805270,,HK.TM.booking.805270,Others,7.14.1,1,1
2026-09-13,mobile,iOS,or_tm_menu_offer_detail,,,HK.SR2.Overview.838457,,HK.SR2.Overview.838457,,7.9.6,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.photo.decor.994917,,HK.SR2.photo.decor.994917,sr2PhotoTab,7.9.1,1,1
2026-09-13,mobile,iOS,or_poi_suggest_poi,,,HK.SR2.Overview.1005306,,,,7.11.1,2,1
2026-09-13,mobile,Android,or_search_offer,,,HK.Offer.SR1.89,,hk.Search.SR1.1,sr1,7.17.1,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.881033,,HK.SR2.Overview.881033,,7.4.3,1,1
2026-09-13,mobile,iOS,or_search_get_poi,,,HK.SR1.Reel.photo.29401887,,,sr1,7.10.2,1,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.1139426,,HK.SR2.Overview.1139426,sr2MoreInfo,7.14.1,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.photo.decor.2324,,HK.SR2.photo.decor.2324,sr2PhotoTab,7.9.5,1,1
2026-09-13,mobile,iOS,user_screenCap,,,HK.SR2.Overview.848956,,,,7.12.3,1,1
2026-09-13,mobile,Android,or_poi_get_photos_all_food,,,HK.SR2.photo.food.,,HK.SR2.photo.popularDish.167516,sr2photoTab,7.16.0,1,1
2026-09-13,mobile,iOS,or_search_quick,,,,,(null),,7.11.0,1,1
2026-09-13,mobile,Android,impression_photo,,,HK.Photo.SR1.2,,,PhotoSR1,7.1.0,4,1
2026-09-13,mobile,iOS,user_bookmark_poi,,,HK.SR2.Overview.1142434,,,screenCap,7.9.4,1,1
2026-09-13,mobile,iOS,or_poi_popularDish,,,HK.SR2.photo.menu.711483,,HK.SR2.photo.menu.711483,sr2PhotoTab,7.11.0,1,1
2026-09-13,mobile,iOS,or_poi_map,,,HK.SR2.Overview.670,,HK.SR2.Overview.670,,7.6.6,1,1
2026-09-13,mobile,iOS,or_takeaway_order,,,HK.Takeaway.order.802255,,HK.Takeaway.order.802255,sr2Tab,7.14.1,1,1
2026-09-13,mobile,iOS,myor_search_bkmPOI,,,HK.MyBookmarkedPOI.1,,HK.MyBookmarkedPOI.1,,7.13.2,1,1
2026-09-13,mobile,iOS,or_search_back,,,HK.Offer.SR1.2,,HK.Offer.SR1.2,,7.6.6,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.Search.SR1.1,,HK.Search.SR1.1,,7.10.0,6,3
2026-09-13,mobile,iOS,or_poi_popularDish,,,HK.SR2.Overview.192028,,HK.SR2.Overview.192028,sr2popular,7.6.2,1,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.864193,,HK.SR2.Overview.864193,sr2MoreInfo,7.14.3,1,1
2026-09-13,mobile,iOS,or_search_quick,,,HK.QckSearch,,HK.Search.SR1.1,qcksearch,7.16.1,281,166
2026-09-13,mobile,iOS,or_search_quick,,,HK.SR2.Overview.567428,,HK.SR2.Overview.567428,,7.14.2,1,1
2026-09-13,mobile,iOS,or_poi_review_back,,,HK.SR2.review.792276,,HK.SR2.review.792276,,7.9.0,1,1
2026-09-13,mobile,iOS,or_tm_succeed,,,HK.TM.booking.652293,,HK.TM.booking.652293,,7.17.2,1,1
2026-09-13,mobile,iOS,or_poi_shortlist,,,HK.SR2.Overview.821775,,,,7.17.2,1,1
2026-09-13,mobile,Android,impression_photo,,,HK.Photo.SR1.2,,hk.Photo.SR1.1,PhotoSR1,7.9.3,1,1
2026-09-13,mobile,iOS,or_poi_popularDish,,,HK.SR2.Reel.media.57313,,HK.SR2.photo.food.506299,sr2PhotoTab,7.16.1,1,1
2026-09-13,mobile,iOS,or_poi_review_back,,,JP.SR2.review.313462,,JP.SR2.review.313462,,7.17.2,1,1
2026-09-13,mobile,iOS,or_myor_upcomingBooking,,,HK.MyUpcomingBooking,,,,7.14.2,4,3
2026-09-13,mobile,iOS,or_poi_popularDish,,,HK.SR2.Overview.991623,,HK.SR2.Overview.991623,sr2popular,7.16.1,2,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.QckSearch.SR1.6,,HK.QckSearch.SR1.6,,7.6.6,2,2
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.46255,,HK.SR2.Overview.46255,sr2allphoto,7.5.4,1,1
2026-09-13,mobile,iOS,or_poi_doorPhoto,,,HK.SR2.Overview.1113182,,HK.SR2.Overview.1113182,Others,7.4.3,1,1
2026-09-13,mobile,iOS,or_search_quick,,,HK.SR2.Overview.991623,,HK.SR2.Overview.991623,,7.14.4,1,1
2026-09-13,mobile,iOS,or_takeaway_order,,,HK.Takeaway.order.575892,,HK.Takeaway.order.575892,sr2OV,7.6.5,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Overview.999021,,HK.SR2.Overview.999021,sr2Tab,7.9.2,1,1
2026-09-13,mobile,iOS,or_tm_dtsedit,,,HK.TM.booking.498914,,,booknow,7.11.0,1,1
2026-09-13,mobile,iOS,or_takeaway_order,,,HK.Takeaway.order.783919,,HK.Takeaway.order.783919,sr2Tab,7.6.6,1,1
2026-09-13,mobile,iOS,or_poi_review_back,,,HK.SR2.review.517915,,HK.SR2.review.517915,,7.17.2,2,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.photo.753669,,HK.SR2.photo.753669,sr2PhotoTab,7.8.0,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.891789,,HK.SR2.Overview.891789,sr2allphoto,7.6.3,1,1
2026-09-13,mobile,Android,or_explore_reel_media,,,HK.Explore.Reel.Media.54577,,hk.Explore.1,Explore,7.17.0,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Overview.10082,,HK.SR2.Overview.10082,sr2Tab,7.8.0,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Reel.photo.23097692,,HK.SR2.photo.menu.621646,,7.10.1,1,1
2026-09-13,mobile,iOS,user_login_info,,,HK.Home,,,mypop,7.16.2,1,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.6151,,HK.SR2.Overview.6151,sr2MoreInfo,7.14.3,1,1
2026-09-13,mobile,iOS,or_poi_map,,,HK.SR2.Overview.5976,,HK.SR2.Overview.5976,,7.15.0,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Reel.photo.27725761,,HK.SR2.Reel.photo.27725761,,7.9.2,1,1
2026-09-13,mobile,iOS,or_poi_review_back,,,HK.SR2.review.1127454,,HK.SR2.review.1127454,,7.9.6,3,1
2026-09-13,mobile,iOS,or_poi_phone,,,HK.SR2.Overview.600121,,,sr2basic,7.15.0,1,1
2026-09-13,mobile,iOS,or_takeaway_pay,,,HK.SelfOrder.payment.821747,,,payment,7.9.6,1,1
2026-09-13,mobile,iOS,or_poi_review_back,,,HK.SR2.review.1139841,,HK.SR2.review.1139841,,7.9.2,1,1
2026-09-13,mobile,Android,user_share_poi,,,HK.SR2.overview.997715,,,sr2sharepop,7.17.0,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Overview.746691,,HK.SR2.Overview.746691,sr2Tab,7.4.3,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.793113,,HK.SR2.Overview.793113,,7.13.0,1,1
2026-09-13,mobile,iOS,or_search_get_poi,,,HK.SR1.Reel.photo.21315421,,,sr1,7.10.2,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.111504,,,sr2photo,7.3.5,1,1
2026-09-13,mobile,iOS,or_poi_get_photos_video,,,HK.SR2.photo.popularDish.712269,,HK.SR2.photo.popularDish.712269,sr2PhotoTab,7.10.2,1,1
2026-09-13,mobile,iOS,voucher_place_order,,,HK.voucher.checkout.396367,,HK.voucher.checkout.396367,,7.12.3,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Reel.photo.27637055,,HK.SR2.Reel.photo.27637055,,7.5.4,1,1
2026-09-13,mobile,Android,impression_ad_1,,,HK.MyBookmarkedPOI.1,,hk.Search.SR1.1,,7.15.0,33,4
2026-09-13,mobile,iOS,user_share_poi,,,HK.SR2.Overview.770177,,,sr2sharepop,7.9.5,1,1
2026-09-13,mobile,Android,or_poi_popularDish,,,HK.SR2.popularDish.list.581575,,HK.SR2.overview.581575,sr2,7.9.4,1,1
2026-09-13,mobile,iOS,or_poi_popularDish,,,HK.SR2.Overview.865662,,HK.SR2.Overview.865662,sr2popular,7.17.2,1,1
2026-09-13,mobile,iOS,or_poi_get_photos_video,,,HK.SR2.photo.popularDish.39293,,HK.SR2.photo.popularDish.39293,sr2PhotoTab,7.17.2,1,1
2026-09-13,mobile,iOS,or_search_offer,,,HK.Offer.SR1.5,,HK.Offer.SR1.5,sr1,7.14.4,2,2
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.1126424,,HK.SR2.Overview.1126424,sr2opening,7.12.1,2,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.photo.800252,,HK.SR2.photo.800252,,7.6.5,1,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.1120554,,HK.SR2.Overview.1120554,sr2MoreInfo,7.9.6,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.photo.96362,,HK.SR2.photo.96362,,7.9.0,1,1
2026-09-13,mobile,iOS,view_SR1_Promotion,,,HK.QckSearch.SR1.8,,,,7.3.3,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Overview.762189,,HK.SR2.Overview.762189,sr2Tab,7.10.3,1,1
2026-09-13,mobile,iOS,or_takeaway_order,,,HK.Takeaway.order.760396,,HK.Takeaway.order.760396,sr2Tab,7.14.3,1,1
2026-09-13,mobile,iOS,or_poi_doorPhoto,,,HK.SR2.Overview.1116487,,HK.SR2.Overview.1116487,Others,7.11.1,1,1
2026-09-13,tablet,iOS,or_poi_get_menu,,,HK.SR2.Overview.1107069,,HK.SR2.Overview.1107069,sr2Tab,7.7.1,1,1
2026-09-13,mobile,iOS,or_sr2_reel_media,,,HK.SR2.Reel.media.41421,,HK.SR2.Reel.media.41421,food,7.9.5,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.882569,,HK.SR2.Overview.882569,,7.14.3,1,1
2026-09-13,mobile,iOS,or_poi_map,,,HK.SR2.Overview.792747,,,,7.3.4,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.435952,,HK.SR2.Overview.435952,,7.14.3,1,1
2026-09-13,mobile,Android,or_qcksearch,,,,,hk.Home,,7.14.5,26,20
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.796032,,HK.SR2.Overview.796032,sr2MoreInfo,7.9.6,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.797158,,HK.SR2.Overview.797158,,7.14.4,1,1
2026-09-13,mobile,iOS,or_poi_phone,,,HK.SR2.Overview.566808,,,sr2info,7.12.0,1,1
2026-09-13,mobile,iOS,or_search_quick,,,HK.LMS2Lite.9317.tab.-990.1,,HK.LMS2Lite.9317.tab.-990.1,,7.14.4,2,2
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.890204,,,sr2allphoto,7.3.5,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.photo.556630,,,,7.3.1,2,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.892458,,HK.SR2.Overview.892458,sr2photo,7.6.2,1,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.474527,,HK.SR2.Overview.474527,sr2MoreInfo,7.11.1,1,1
2026-09-13,mobile,iOS,or_map_get_poi,,,HK.Search.Maps,,,,7.12.3,32,5
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.757003,,HK.SR2.Overview.757003,,7.9.5,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Reel.photo.28106803,,HK.SR2.photo.menu.547186,,7.10.2,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.876108,,HK.SR2.Overview.876108,,7.5.1,1,1
2026-09-13,mobile,iOS,user_share_poi,,,HK.SR2.Overview.514588,,,sr2sharepop,7.13.2,2,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Overview.689141,,HK.SR2.Overview.689141,sr2Tab,7.9.6,1,1
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Map.679475,,HK.SR2.Map.679475,sr2opening,7.5.3,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.743653,,HK.SR2.Overview.743653,sr2allphoto,7.7.1,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.900786,,HK.SR2.Overview.900786,,7.12.3,1,1
2026-09-13,mobile,Android,view_SR1_Promotion,,,HK.QckSearch.SR1.2,,,,5.19.1,1,1
2026-09-13,mobile,Android,or_poi_moreinfo,,,HK.SR2.overview.1007004,,,sr2moreinfo,7.10.4,1,1
2026-09-13,mobile,Android,or_poi_phone,,,HK.SR2.overview.814270,,,sr2basic,7.1.0,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.Overview.1004583,,HK.SR2.Overview.1004583,sr2Tab,7.10.3,1,1
2026-09-13,mobile,Android,or_search_back,,,HK.Photo.SR1.1,,HK.QckSearch.SR1.1,SR1,7.9.4,4,2
2026-09-13,mobile,iOS,or_poi_review_smile,,,HK.SR2.review.1119087,,HK.SR2.review.1119087,sr2reviewTab,7.11.1,1,1
2026-09-13,mobile,iOS,or_bookmark_get_poi,,,HK.MyBookmarkedPOI.2,,,mybmk,7.9.6,15,5
2026-09-13,mobile,iOS,or_poi_moreinfo,,,HK.SR2.Overview.153,,HK.SR2.Overview.153,sr2opening,7.14.4,2,2
2026-09-13,mobile,iOS,or_sr2_reel_media,,,HK.SR2.Reel.media.35258,,HK.SR2.Reel.media.35258,official,7.12.3,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Menu.26605,,HK.SR2.Menu.26605,sr2PhotoTab,7.9.6,1,1
2026-09-13,mobile,iOS,or_poi_get_photos,,,HK.SR2.Overview.1127433,,HK.SR2.Overview.1127433,sr2allphoto,7.4.2,1,1
2026-09-13,mobile,iOS,or_poi_get_menu,,,HK.SR2.photo.18164,,HK.SR2.photo.18164,sr2PhotoTab,7.9.5,1,1
2026-09-13,mobile,Android,or_app_start,,,,,HK.LMS2Lite.34.tab.-990.4,,7.16.0,1,1
2026-09-13,mobile,iOS,or_search_back_dialog,,,HK.SR2.Overview.1142315,,HK.SR2.Overview.1142315,,7.5.1,1,1
2026-09-13,mobile,Android,or_app_start,,,,,,,6.3.4,1,1
2026-09-13,mobile,iOS,or_explore_reel,,,HK.SR2.photo.20009,,HK.SR2.photo.20009,sr2,7.4.3,2,1
